doc_id,neighbor,cosine_similarity,rank
BOC_1833__Book_of_Commandments_32,DC_1835__089__section_94,0.8925690377840848,12
BOC_1833__Book_of_Commandments_32,DC_1835__085__section_90,0.8913187953153755,13
BOC_1833__Book_of_Commandments_32,DC_1835__047__section_49,0.8910171001907885,14
BOC_1833__Book_of_Commandments_32,BOC_1833__Book_of_Commandments_58,0.8899896215424867,15
BOC_1833__Book_of_Commandments_32,DC_1835__059__section_61,0.8885287427261062,16
BOC_1833__Book_of_Commandments_32,BOC_1833__Book_of_Commandments_10,0.8874885904849072,17
BOC_1833__Book_of_Commandments_32,DC_1835__069__section_71,0.886564377170858,18
BOC_1833__Book_of_Commandments_32,DC_1835__095__section_100,0.8843894422150586,19
BOC_1833__Book_of_Commandments_32,BOC_1833__Book_of_Commandments_8,0.8835714452148566,20
BOC_1833__Book_of_Commandments_33,DC_1835__028__section_30,0.8994078920810733,1
BOC_1833__Book_of_Commandments_33,DC_1835__095__section_100,0.8508494665600421,2
BOC_1833__Book_of_Commandments_33,DC_1835__094__section_99,0.8489891198318524,3
BOC_1833__Book_of_Commandments_33,DC_1835__045__section_47,0.8415463287316983,4
BOC_1833__Book_of_Commandments_33,DC_1835__064__section_66,0.8411413846750975,5
BOC_1833__Book_of_Commandments_33,BOC_1833__Book_of_Commandments_55,0.8201559803100671,6
BOC_1833__Book_of_Commandments_33,DC_1835__042__section_44,0.8166251097300432,7
BOC_1833__Book_of_Commandments_33,BOC_1833__Book_of_Commandments_50,0.8117064764010659,8
BOC_1833__Book_of_Commandments_33,DC_1835__073__section_75,0.8103324069498293,9
BOC_1833__Book_of_Commandments_33,DC_1835__010__section_11,0.8073563326707379,10
BOC_1833__Book_of_Commandments_33,BOC_1833__Book_of_Commandments_34,0.8022685185295033,11
BOC_1833__Book_of_Commandments_33,DC_1835__029__section_31,0.7995607057049064,12
BOC_1833__Book_of_Commandments_33,DC_1835__005__section_6,0.7980939470135586,13
BOC_1833__Book_of_Commandments_33,DC_1835__037__section_39,0.7980390904517413,14
BOC_1833__Book_of_Commandments_33,DC_1835__085__section_90,0.7934309358515901,15
BOC_1833__Book_of_Commandments_33,DC_1835__012__sections_13-14,0.7884558331621887,16
BOC_1833__Book_of_Commandments_33,DC_1835__103__sections_108-109-110-111-112,0.7872061835619031,17
BOC_1833__Book_of_Commandments_33,DC_1835__069__section_71,0.7856128895113572,18
BOC_1833__Book_of_Commandments_33,KJV__Jeremiah_4,0.7846237020705187,19
BOC_1833__Book_of_Commandments_33,BOC_1833__Book_of_Commandments_57,0.7826344926205904,20
BOC_1833__Book_of_Commandments_34,DC_1835__029__section_31,0.999231431106339,1
BOC_1833__Book_of_Commandments_34,DC_1835__053__section_55,0.9422649375816987,2
BOC_1833__Book_of_Commandments_34,DC_1835__079__section_82,0.9376937371506218,3
BOC_1833__Book_of_Commandments_34,DC_1835__051__section_53,0.9326489179505133,4
BOC_1833__Book_of_Commandments_34,DC_1835__085__section_90,0.9322141707736514,5
BOC_1833__Book_of_Commandments_34,DC_1835__098__section_103,0.9309668837920089,6
BOC_1833__Book_of_Commandments_34,DC_1835__054__section_56,0.9286455833802022,7
BOC_1833__Book_of_Commandments_34,DC_1835__036__section_38,0.9239347097811789,8
BOC_1833__Book_of_Commandments_34,BOC_1833__Book_of_Commandments_61,0.9210623029381608,9
BOC_1833__Book_of_Commandments_34,DC_1835__064__section_66,0.9201928377283018,10
BOC_1833__Book_of_Commandments_34,DC_1835__058__section_60,0.9187427035836555,11
BOC_1833__Book_of_Commandments_34,DC_1835__089__section_94,0.9187137944210682,12
BOC_1833__Book_of_Commandments_34,DC_1835__073__section_75,0.9178322896868647,13
