corpus_id,translation,book,chapter,chapter_date,header,verse,text,text_raw
BOC,1833,Book of Commandments,39,December 1830,"[edit] A Revelation to Joseph and Sidney, given in Canandaigua, New- York, December, 1830.",5,"Behold here is wisdom, and let every man choose for himself until I come; even so: Amen","[edit] A Revelation to Joseph and Sidney, given in Canandaigua, New- York, December, 1830. Behold here is wisdom, and let every man choose for himself until I come; even so: Amen"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",1,"Thus saith the Lord your God, even Jesus Christ, the Great I AM, Alpha and Omega, the beginning and the end, the same which looked upon the wide expanse of eternity, and all the seraphic hosts of heaven, before the world was made, the same which knoweth all things, for all things are present before mine eyes:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Thus saith the Lord your God, even Jesus Christ, the Great I AM, Alpha and Omega, the beginning and the end, the same which looked upon the wide expanse of eternity, and all the seraphic hosts of heaven, before the world was made, the same which knoweth all things, for all things are present before mine eyes:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",2,"I am the same which spake and the world was made, and all things came by me:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. I am the same which spake and the world was made, and all things came by me:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",3,I am the same which hath taken the Zion of Enoch into mine own bosom:,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. I am the same which hath taken the Zion of Enoch into mine own bosom:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",4,"And verily I say, even as many as have believed on my name, for I am Christ, and in mine own name, by the virtue of the blood which I have spilt, have I plead before the Father for them:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And verily I say, even as many as have believed on my name, for I am Christ, and in mine own name, by the virtue of the blood which I have spilt, have I plead before the Father for them:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",5,"But behold the residue of the wicked have I kept in chains of darkness until the judgement of the great day, which shall come at the end of the earth, and even so will I cause the wicked to be kept, that will not hear my voice but harden their hearts, and wo, wo, wo is their doom.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. But behold the residue of the wicked have I kept in chains of darkness until the judgement of the great day, which shall come at the end of the earth, and even so will I cause the wicked to be kept, that will not hear my voice but harden their hearts, and wo, wo, wo is their doom."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",6,"But behold, verily, verily I say unto you, that mine eyes are upon you; I am in your midst and ye cannot see me, but the day soon cometh that ye shall see me and know that I am:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. But behold, verily, verily I say unto you, that mine eyes are upon you; I am in your midst and ye cannot see me, but the day soon cometh that ye shall see me and know that I am:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",7,"For the vail of darkness shall soon be rent, and he that is not purified shall not abide the day:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. For the vail of darkness shall soon be rent, and he that is not purified shall not abide the day:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",8,Therefore gird up your loins and be prepared.,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Therefore gird up your loins and be prepared."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",9,Behold the kingdom is yours and the enemy shall not overcome.,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Behold the kingdom is yours and the enemy shall not overcome."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",10,"Verily I say unto you, ye are clean but not all; and there is none else with whom I am well pleased, for all flesh is corruptible before me, and the powers of darkness prevail upon the earth, among the children of men, in the presence of all the hosts of heaven, which causeth silence to reign, and all eternity is pained, and the angels are waiting the great command, to reap down the earth, to gather the tares that they may be burned:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Verily I say unto you, ye are clean but not all; and there is none else with whom I am well pleased, for all flesh is corruptible before me, and the powers of darkness prevail upon the earth, among the children of men, in the presence of all the hosts of heaven, which causeth silence to reign, and all eternity is pained, and the angels are waiting the great command, to reap down the earth, to gather the tares that they may be burned:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",11,And behold the enemy is combined.,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And behold the enemy is combined."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",12,"And now I show unto you a mystery, a thing which is had in secret chambers, to bring to pass even your destruction, in process of time, and ye knew it not, but now I tell it unto you, and ye are blessed, not because of your iniquity, neither your hearts of unbelief, for verily some of you are guilty before me; but I will be merciful unto your weakness.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And now I show unto you a mystery, a thing which is had in secret chambers, to bring to pass even your destruction, in process of time, and ye knew it not, but now I tell it unto you, and ye are blessed, not because of your iniquity, neither your hearts of unbelief, for verily some of you are guilty before me; but I will be merciful unto your weakness."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",13,"Therefore, be ye strong from henceforth; fear not for the kingdom is yours:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Therefore, be ye strong from henceforth; fear not for the kingdom is yours:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",14,"And for your salvation I give unto you a commandment, for I have heard your prayers, and the poor have complained before me, and the rich have I made, and all flesh is mine, and I am no respecter to persons. And I have made the earth rich, and behold it is my footstool: wherefore, again I will stand upon it:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And for your salvation I give unto you a commandment, for I have heard your prayers, and the poor have complained before me, and the rich have I made, and all flesh is mine, and I am no respecter to persons. And I have made the earth rich, and behold it is my footstool: wherefore, again I will stand upon it:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",15,"And I hold forth and deign to give unto you greater riches, even a land of promise; a land flowing with milk and honey, upon which there shall be no curse when the Lord cometh, and I will give it unto you for the land of your inheritance, if you seek it with all your hearts:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And I hold forth and deign to give unto you greater riches, even a land of promise; a land flowing with milk and honey, upon which there shall be no curse when the Lord cometh, and I will give it unto you for the land of your inheritance, if you seek it with all your hearts:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",16,"And this shall be my covenant with you, ye shall have it for the land of your inheritance, and for the inheritance of your children forever, while the earth shall stand, and ye shall possess it again in eternity, no more to pass away:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And this shall be my covenant with you, ye shall have it for the land of your inheritance, and for the inheritance of your children forever, while the earth shall stand, and ye shall possess it again in eternity, no more to pass away:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",17,"But verily I say unto you, that in time ye shall have no king nor ruler, for I will be your King and watch over you.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. But verily I say unto you, that in time ye shall have no king nor ruler, for I will be your King and watch over you."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",18,"Wherefore, hear my voice and follow me, and you shall be a free people, and ye shall have no laws but my laws, when I come, for I am your Lawgiver, and what can stay my hand.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Wherefore, hear my voice and follow me, and you shall be a free people, and ye shall have no laws but my laws, when I come, for I am your Lawgiver, and what can stay my hand."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",19,"But verily I say unto you, teach one another according to the office wherewith I have appointed you, and let every man esteem his brother as himself, and practice virtue and holiness before me.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. But verily I say unto you, teach one another according to the office wherewith I have appointed you, and let every man esteem his brother as himself, and practice virtue and holiness before me."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",20,"And again I say unto you, let every man esteem his brother as himself:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And again I say unto you, let every man esteem his brother as himself:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",21,"For what man among you, having twelve sons, and is no respecter to them, and they serve him obediently, and he saith unto the one, be thou clothed in robes and sit thou here; and to the other, be thou clothed in rags and sit thou there, and looketh upon his sons and saith I am just.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. For what man among you, having twelve sons, and is no respecter to them, and they serve him obediently, and he saith unto the one, be thou clothed in robes and sit thou here; and to the other, be thou clothed in rags and sit thou there, and looketh upon his sons and saith I am just."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",22,"Behold, this I have given unto you a parable, and it is even as I am, I say unto you, be one; and if ye are not one, ye are not mine. And again I say unto you, that the enemy in the secret chambers, seeketh your lives:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Behold, this I have given unto you a parable, and it is even as I am, I say unto you, be one; and if ye are not one, ye are not mine. And again I say unto you, that the enemy in the secret chambers, seeketh your lives:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",23,"Ye hear of wars in far countries, and you say in your hearts there will soon be great wars in far countries, but ye know not the hearts of them in your own land:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Ye hear of wars in far countries, and you say in your hearts there will soon be great wars in far countries, but ye know not the hearts of them in your own land:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",24,I tell you these things because of your prayers:,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. I tell you these things because of your prayers:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",25,"Wherefore, treasure up wisdom in your bosoms, lest the wickedness of men reveal these things unto you, by their wickedness, in a matter which shall speak in your ears, with a voice louder than that which shall shake the earth:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Wherefore, treasure up wisdom in your bosoms, lest the wickedness of men reveal these things unto you, by their wickedness, in a matter which shall speak in your ears, with a voice louder than that which shall shake the earth:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",26,"But if ye are prepared, ye shall not fear.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. But if ye are prepared, ye shall not fear."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",27,"And that ye might escape the power of the enemy, and be gathered unto me a righteous people, without spot and blameless:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And that ye might escape the power of the enemy, and be gathered unto me a righteous people, without spot and blameless:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",28,"Wherefore, for this cause I gave unto you the commandment, that ye should go to the Ohio: and there I will give you my law, and there you shall be endowed with power from on high, and from thence, whomsoever I will shall go forth among all nations, and it shall be told them what they shall do, for I have a great work laid up in store:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Wherefore, for this cause I gave unto you the commandment, that ye should go to the Ohio: and there I will give you my law, and there you shall be endowed with power from on high, and from thence, whomsoever I will shall go forth among all nations, and it shall be told them what they shall do, for I have a great work laid up in store:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",29,"For Israel shall be saved, and I will lead them whithersoever I will, and no power shall stay my hand.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. For Israel shall be saved, and I will lead them whithersoever I will, and no power shall stay my hand."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",30,"And now I give un[t]o the church in these parts, a commandment, that certain men among them shall be appointed, and they shall be appointed by the voice of the church; and they shall look to the poor and the needy, and administer to their relief, that they shall not suffer; and send them forth to the place which I have commanded them; and this shall be their work, to govern the affairs of the property of this church. And they that have farms, that can not be sold, let them be left or rented as seemeth them good.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And now I give un[t]o the church in these parts, a commandment, that certain men among them shall be appointed, and they shall be appointed by the voice of the church; and they shall look to the poor and the needy, and administer to their relief, that they shall not suffer; and send them forth to the place which I have commanded them; and this shall be their work, to govern the affairs of the property of this church. And they that have farms, that can not be sold, let them be left or rented as seemeth them good."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",31,"See that all things are preserved, and when men are endowed with power from on high, and are sent forth, all these things shall be gathered unto the bosom of the church.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. See that all things are preserved, and when men are endowed with power from on high, and are sent forth, all these things shall be gathered unto the bosom of the church."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",32,"And if ye seek the riches which it is the will of the Father to give unto you, ye shall be the richest of all people, for ye shall have the riches of eternity:","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And if ye seek the riches which it is the will of the Father to give unto you, ye shall be the richest of all people, for ye shall have the riches of eternity:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",33,And it must needs be that the riches of the earth is mine to give:,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And it must needs be that the riches of the earth is mine to give:"
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",34,"But beware of pride, lest ye become as the Nephites of old.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. But beware of pride, lest ye become as the Nephites of old."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",35,"And again: I say unto you, I give unto you a commandment, that every man both elder, priest, teacher and also member, go to with his might, with the labor of his hands, to prepare and accomplish the things which I have commanded.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And again: I say unto you, I give unto you a commandment, that every man both elder, priest, teacher and also member, go to with his might, with the labor of his hands, to prepare and accomplish the things which I have commanded."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",36,"And let your teachings be the warning voice, every man to his neighbor, in mildness and in meekness.","[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And let your teachings be the warning voice, every man to his neighbor, in mildness and in meekness."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",37,And go ye out from among the wicked. Save yourselves.,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. And go ye out from among the wicked. Save yourselves."
BOC,1833,Book of Commandments,40,January 1831,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831.",38,Be ye clean that bear the vessels of the Lord; even so: Amen.,"[edit] A Revelation to the churches in New-York, commanding them to remove to Ohio, given in Fayette, New-York, January, 1831. Be ye clean that bear the vessels of the Lord; even so: Amen."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",1,"Hearken and listen to the voice of him who is from all eternity to all eternity, the Great I AM, even Jesus Christ, the light and the life of the world; a light which shineth in darkness and the darkness comprehendeth it not:","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Hearken and listen to the voice of him who is from all eternity to all eternity, the Great I AM, even Jesus Christ, the light and the life of the world; a light which shineth in darkness and the darkness comprehendeth it not:"
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",2,"The same which came in the meridian of time unto my own, and my own received me not; but to as many as received me, gave I power to become my sons, and even so will I give unto as many as will receive me, power to become my sons.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. The same which came in the meridian of time unto my own, and my own received me not; but to as many as received me, gave I power to become my sons, and even so will I give unto as many as will receive me, power to become my sons."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",3,"And verily, verily I say unto you, he that receiveth my gospel, receiveth me; and he that receiveth not my gospel, receiveth not me.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. And verily, verily I say unto you, he that receiveth my gospel, receiveth me; and he that receiveth not my gospel, receiveth not me."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",4,"And this is my gospel: Repentance and baptism by water, and then cometh the baptism of fire and the Holy Ghost, even the Comforter, which showeth all things, and teacheth the peaceable things of the kingdom.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. And this is my gospel: Repentance and baptism by water, and then cometh the baptism of fire and the Holy Ghost, even the Comforter, which showeth all things, and teacheth the peaceable things of the kingdom."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",5,"And now behold I say unto you, my servant James, I have looked upon thy works and I know thee:","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. And now behold I say unto you, my servant James, I have looked upon thy works and I know thee:"
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",6,"And verily I say unto thee, thine heart is now right before me at this time, and behold I have bestowed great blessings upon thy head:","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. And verily I say unto thee, thine heart is now right before me at this time, and behold I have bestowed great blessings upon thy head:"
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",7,"Nevertheless thou hast seen great sorrow, for thou hast rejected me many times because of pride, and the cares of the world:","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Nevertheless thou hast seen great sorrow, for thou hast rejected me many times because of pride, and the cares of the world:"
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",8,But behold the days of thy deliverance are come.,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. But behold the days of thy deliverance are come."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",9,"Arise and be baptized, and wash away your sins, calling on my name and you shall receive my Spirit, and a blessing so great as you never have known. And if thou do this, I have prepared thee for a greater work.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Arise and be baptized, and wash away your sins, calling on my name and you shall receive my Spirit, and a blessing so great as you never have known. And if thou do this, I have prepared thee for a greater work."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",10,"Thou shalt preach the fulness of my gospel which I have sent forth in these last days; the covenant which I have sent forth to recover my people, which are of the house of Israel.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Thou shalt preach the fulness of my gospel which I have sent forth in these last days; the covenant which I have sent forth to recover my people, which are of the house of Israel."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",11,And it shall come to pass that power shall rest upon thee; thou shalt have great faith and I will be with thee and go before thy face.,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. And it shall come to pass that power shall rest upon thee; thou shalt have great faith and I will be with thee and go before thy face."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",12,"Thou art called to labor in my vineyard, and to build up my church, and to bring forth Zion, that it may rejoice upon the hills and flourish.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Thou art called to labor in my vineyard, and to build up my church, and to bring forth Zion, that it may rejoice upon the hills and flourish."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",13,"Behold, verily, verily I say unto thee, thou art not called to go into the eastern countries, but thou art called to go to the Ohio.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Behold, verily, verily I say unto thee, thou art not called to go into the eastern countries, but thou art called to go to the Ohio."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",14,"And inasmuch as my people shall assemble themselves to the Ohio, I have kept in store a blessing such as is not known among the children of men, and it shall be poured forth upon their heads.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. And inasmuch as my people shall assemble themselves to the Ohio, I have kept in store a blessing such as is not known among the children of men, and it shall be poured forth upon their heads."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",15,And from thence men shall go forth into all nations.,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. And from thence men shall go forth into all nations."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",16,"Behold, verily, verily I say unto you, that the people in Ohio call upon me in much faith, thinking I will stay my hand in judgment upon the nations, but I can not deny my word:","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Behold, verily, verily I say unto you, that the people in Ohio call upon me in much faith, thinking I will stay my hand in judgment upon the nations, but I can not deny my word:"
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",17,"Wherefore lay to with your might and call faithful laborers into my vineyard, that it may be pruned for the last time.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Wherefore lay to with your might and call faithful laborers into my vineyard, that it may be pruned for the last time."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",18,"And inasmuch as they do repent and receive the fulness of my gospel, and become sanctified, I will stay mine hand in judgment:","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. And inasmuch as they do repent and receive the fulness of my gospel, and become sanctified, I will stay mine hand in judgment:"
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",19,"Wherefore go forth, crying with a loud voice, saying, The kingdom of heaven is at hand; crying Hosanna! blessed be the name of the most high God.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Wherefore go forth, crying with a loud voice, saying, The kingdom of heaven is at hand; crying Hosanna! blessed be the name of the most high God."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",20,"Go forth baptizing with water, preparing the way before my face, for the time of my coming; for the time is at hand:","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Go forth baptizing with water, preparing the way before my face, for the time of my coming; for the time is at hand:"
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",21,"The day nor the hour no man knoweth, but it surely shall come, and he that receiveth these things receiveth me; and they shall be gathered unto me in time and in eternity.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. The day nor the hour no man knoweth, but it surely shall come, and he that receiveth these things receiveth me; and they shall be gathered unto me in time and in eternity."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",22,"And again, it shall come to pass, that on as many as ye shall baptize with water, ye shall lay your hands, and they shall receive the gift of the Holy Ghost, and shall be looking forth for the signs of my coming, and shall know me.","[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. And again, it shall come to pass, that on as many as ye shall baptize with water, ye shall lay your hands, and they shall receive the gift of the Holy Ghost, and shall be looking forth for the signs of my coming, and shall know me."
BOC,1833,Book of Commandments,41,January 1831,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831.",23,Behold I come quickly; even so: Amen.,"[edit] A Revelation to James (C.,) given in Fayette, New-York, January, 1831. Behold I come quickly; even so: Amen."
BOC,1833,Book of Commandments,42,January 1831,"[edit] A Revelation to Joseph, and Sidney, given in Fayette, New- York, January, 1831, explaining why James (C.,) obeyed not the revelation which was given unto him.",1,"Behold, verily, verily I say unto you, that his heart was right before me, for he covenanted with me, that he would obey my word.","[edit] A Revelation to Joseph, and Sidney, given in Fayette, New- York, January, 1831, explaining why James (C.,) obeyed not the revelation which was given unto him. Behold, verily, verily I say unto you, that his heart was right before me, for he covenanted with me, that he would obey my word."
