Source,Target,Weight,Type
1 Samuel_8,2 Samuel_19,1,undirected
1 Samuel_8,2 Samuel_7,1,undirected
1 Samuel_8,Ezekiel_27,2,undirected
1 Samuel_8,Isaiah_3,2,undirected
1 Samuel_8,Isaiah_61,1,undirected
1 Samuel_8,Isaiah_8,1,undirected
1 Samuel_8,Jeremiah_26,1,undirected
1 Samuel_8,Jeremiah_40,1,undirected
1 Samuel_8,Psalms_117,4,undirected
1 Samuel_9,1 Kings_18,5,undirected
1 Samuel_9,1 Kings_19,4,undirected
1 Samuel_9,1 Samuel_10,46,undirected
1 Samuel_9,1 Samuel_11,2,undirected
1 Samuel_9,1 Samuel_14,11,undirected
1 Samuel_9,1 Samuel_16,34,undirected
1 Samuel_9,1 Samuel_29,6,undirected
1 Samuel_9,2 Kings_4,3,undirected
1 Samuel_9,2 Kings_6,4,undirected
1 Samuel_9,2 Kings_7,11,undirected
1 Samuel_9,2 Samuel_15,7,undirected
1 Samuel_9,2 Samuel_17,2,undirected
1 Samuel_9,2 Samuel_19,2,undirected
2 Kings_1,1 Kings_17,5,undirected
2 Kings_1,1 Kings_19,3,undirected
2 Kings_1,1 Kings_2,2,undirected
2 Kings_1,1 Kings_21,4,undirected
2 Kings_1,1 Kings_22,12,undirected
2 Kings_1,1 Samuel_15,4,undirected
2 Kings_1,1 Samuel_16,2,undirected
2 Kings_1,2 Kings_20,9,undirected
2 Kings_1,2 Kings_5,9,undirected
2 Kings_1,2 Kings_9,9,undirected
2 Kings_1,2 Samuel_19,1,undirected
2 Kings_10,1 Kings_12,5,undirected
2 Kings_10,1 Kings_14,13,undirected
2 Kings_10,1 Kings_20,16,undirected
2 Kings_10,1 Kings_21,2,undirected
2 Kings_10,1 Kings_22,4,undirected
2 Kings_10,1 Kings_8,1,undirected
2 Kings_10,1 Kings_9,2,undirected
2 Kings_10,1 Samuel_11,2,undirected
2 Kings_10,1 Samuel_13,3,undirected
2 Kings_10,1 Samuel_17,5,undirected
2 Kings_10,1 Samuel_2,11,undirected
2 Kings_10,1 Samuel_27,1,undirected
2 Kings_10,1 Samuel_30,4,undirected
2 Kings_10,1 Samuel_6,5,undirected
2 Kings_10,1 Samuel_8,4,undirected
2 Kings_10,2 Kings_11,5,undirected
2 Kings_10,2 Kings_18,2,undirected
2 Kings_10,2 Kings_20,1,undirected
2 Kings_10,2 Kings_7,3,undirected
2 Kings_10,2 Kings_9,21,undirected
2 Kings_10,2 Samuel_17,5,undirected
2 Kings_10,2 Samuel_19,1,undirected
2 Kings_10,2 Samuel_3,6,undirected
2 Kings_10,2 Samuel_4,5,undirected
2 Kings_10,Ezekiel_9,7,undirected
2 Kings_10,Isaiah_39,4,undirected
2 Kings_10,Jeremiah_40,2,undirected
2 Kings_10,Jeremiah_43,1,undirected
2 Kings_11,1 Kings_4,1,undirected
2 Kings_11,2 Kings_10,5,undirected
2 Kings_11,2 Kings_12,10,undirected
2 Kings_11,2 Kings_16,1,undirected
2 Kings_11,2 Kings_18,3,undirected
2 Kings_11,2 Kings_22,3,undirected
2 Kings_11,2 Kings_23,1,undirected
2 Kings_11,2 Kings_25,35,undirected
2 Kings_11,2 Kings_8,2,undirected
2 Kings_11,2 Samuel_8,1,undirected
2 Kings_11,Ezekiel_27,2,undirected
2 Kings_11,Jeremiah_41,2,undirected
2 Kings_11,Jeremiah_52,1,undirected
2 Kings_12,2 Kings_11,10,undirected
2 Kings_12,2 Kings_13,5,undirected
2 Kings_12,2 Kings_14,6,undirected
2 Kings_12,2 Kings_16,26,undirected
2 Kings_12,2 Kings_22,23,undirected
2 Kings_12,2 Kings_23,35,undirected
2 Kings_12,2 Kings_25,6,undirected
2 Kings_12,2 Samuel_6,6,undirected
2 Kings_13,1 Kings_15,17,undirected
2 Kings_13,1 Kings_16,27,undirected
2 Kings_13,1 Kings_22,5,undirected
2 Kings_13,2 Kings_12,5,undirected
2 Kings_13,2 Kings_14,9,undirected
2 Kings_13,2 Kings_15,25,undirected
2 Kings_13,2 Kings_16,2,undirected
2 Kings_13,2 Kings_17,4,undirected
2 Kings_13,2 Kings_24,2,undirected
2 Kings_13,2 Kings_8,2,undirected
2 Kings_13,2 Samuel_21,11,undirected
2 Kings_13,2 Samuel_8,1,undirected
2 Kings_13,Hosea_1,2,undirected
2 Kings_13,Isaiah_20,1,undirected
2 Kings_14,1 Kings_14,10,undirected
2 Kings_14,1 Kings_15,28,undirected
2 Kings_14,1 Kings_16,13,undirected
2 Kings_14,2 Kings_12,6,undirected
2 Kings_14,2 Kings_13,9,undirected
2 Kings_14,2 Kings_15,40,undirected
2 Kings_14,2 Kings_16,16,undirected
2 Kings_14,2 Kings_21,2,undirected
2 Kings_14,2 Kings_23,8,undirected
2 Kings_14,2 Kings_24,1,undirected
2 Kings_15,1 Kings_15,32,undirected
2 Kings_15,1 Kings_16,60,undirected
2 Kings_15,1 Kings_4,4,undirected
2 Kings_15,2 Kings_13,25,undirected
2 Kings_15,2 Kings_14,40,undirected
2 Kings_15,2 Kings_21,9,undirected
2 Kings_15,2 Kings_23,4,undirected
2 Kings_15,2 Kings_24,4,undirected
2 Kings_16,1 Kings_15,1,undirected
2 Kings_16,1 Samuel_7,1,undirected
2 Kings_16,2 Kings_11,1,undirected
2 Kings_16,2 Kings_12,26,undirected
2 Kings_16,2 Kings_13,2,undirected
2 Kings_16,2 Kings_14,16,undirected
2 Kings_16,2 Kings_18,2,undirected
2 Kings_16,2 Kings_22,1,undirected
2 Kings_16,2 Kings_23,18,undirected
2 Kings_16,2 Kings_24,7,undirected
2 Kings_16,2 Kings_25,6,undirected
2 Kings_16,2 Samuel_6,1,undirected
2 Kings_16,Isaiah_11,1,undirected
2 Kings_16,Isaiah_20,6,undirected
2 Kings_16,Jeremiah_36,1,undirected
2 Kings_17,1 Kings_9,4,undirected
2 Kings_17,2 Kings_13,4,undirected
2 Kings_17,2 Kings_18,20,undirected
2 Kings_17,2 Kings_21,1,undirected
2 Kings_17,2 Kings_23,17,undirected
2 Kings_17,Jeremiah_32,7,undirected
2 Kings_17,Psalms_78,7,undirected
2 Kings_18,1 Kings_11,6,undirected
2 Kings_18,1 Kings_12,12,undirected
2 Kings_18,1 Kings_22,28,undirected
2 Kings_18,1 Kings_9,11,undirected
2 Kings_18,1 Samuel_7,2,undirected
2 Kings_18,2 Kings_10,2,undirected
2 Kings_18,2 Kings_11,3,undirected
2 Kings_18,2 Kings_16,2,undirected
2 Kings_18,2 Kings_17,20,undirected
2 Kings_18,2 Kings_19,21,undirected
2 Kings_18,2 Kings_22,2,undirected
2 Kings_18,2 Kings_23,12,undirected
2 Kings_18,2 Kings_3,8,undirected
2 Kings_18,2 Kings_8,8,undirected
2 Kings_18,Ezekiel_47,1,undirected
2 Kings_18,Isaiah_20,2,undirected
2 Kings_18,Isaiah_36,60,undirected
2 Kings_18,Isaiah_37,21,undirected
2 Kings_18,Jeremiah_1,3,undirected
2 Kings_18,Jeremiah_26,1,undirected
2 Kings_18,Jeremiah_27,1,undirected
2 Kings_18,Jeremiah_36,4,undirected
2 Kings_18,Jeremiah_37,8,undirected
2 Kings_18,Jeremiah_40,5,undirected
2 Kings_18,Jeremiah_43,4,undirected
2 Kings_18,Jeremiah_52,1,undirected
2 Kings_19,2 Kings_18,21,undirected
2 Kings_19,2 Kings_22,18,undirected
2 Kings_19,2 Samuel_19,1,undirected
2 Kings_19,Isaiah_36,4,undirected
2 Kings_19,Isaiah_37,60,undirected
2 Kings_19,Isaiah_38,1,undirected
2 Kings_19,Jeremiah_31,1,undirected
2 Kings_19,Jeremiah_32,11,undirected
2 Kings_19,Jeremiah_34,2,undirected
2 Kings_2,1 Kings_17,2,undirected
2 Kings_2,1 Kings_18,6,undirected
2 Kings_2,1 Kings_20,3,undirected
2 Kings_2,2 Kings_4,5,undirected
2 Kings_2,2 Kings_5,23,undirected
2 Kings_2,2 Kings_6,19,undirected
2 Kings_2,2 Samuel_15,2,undirected
2 Kings_20,1 Kings_14,3,undirected
2 Kings_20,2 Kings_1,9,undirected
2 Kings_20,2 Kings_10,1,undirected
2 Kings_20,2 Kings_22,4,undirected
2 Kings_20,Isaiah_22,2,undirected
2 Kings_20,Isaiah_38,51,undirected
2 Kings_20,Isaiah_39,57,undirected
2 Kings_20,Jeremiah_20,4,undirected
2 Kings_20,Jeremiah_38,2,undirected
2 Kings_21,1 Kings_14,1,undirected
2 Kings_21,1 Kings_15,25,undirected
2 Kings_21,1 Kings_16,22,undirected
2 Kings_21,1 Kings_9,2,undirected
2 Kings_21,2 Kings_14,2,undirected
2 Kings_21,2 Kings_15,9,undirected
2 Kings_21,2 Kings_17,1,undirected
2 Kings_21,2 Kings_23,10,undirected
2 Kings_21,2 Kings_24,13,undirected
2 Kings_22,1 Kings_14,1,undirected
2 Kings_22,1 Kings_21,15,undirected
2 Kings_22,2 Kings_11,3,undirected
2 Kings_22,2 Kings_12,23,undirected
2 Kings_22,2 Kings_16,1,undirected
2 Kings_22,2 Kings_18,2,undirected
2 Kings_22,2 Kings_19,18,undirected
2 Kings_22,2 Kings_20,4,undirected
2 Kings_22,Isaiah_37,15,undirected
2 Kings_22,Jeremiah_25,2,undirected
2 Kings_22,Jeremiah_26,11,undirected
2 Kings_22,Jeremiah_28,4,undirected
2 Kings_22,Jeremiah_32,7,undirected
2 Kings_22,Jeremiah_35,7,undirected
2 Kings_22,Jeremiah_36,30,undirected
2 Kings_22,Jeremiah_45,1,undirected
2 Kings_23,1 Kings_10,4,undirected
2 Kings_23,1 Kings_14,1,undirected
2 Kings_23,1 Kings_15,5,undirected
2 Kings_23,1 Kings_4,3,undirected
2 Kings_23,1 Kings_9,1,undirected
2 Kings_23,1 Samuel_13,2,undirected
2 Kings_23,2 Kings_11,1,undirected
2 Kings_23,2 Kings_12,35,undirected
2 Kings_23,2 Kings_14,8,undirected
2 Kings_23,2 Kings_15,4,undirected
2 Kings_23,2 Kings_16,18,undirected
2 Kings_23,2 Kings_17,17,undirected
2 Kings_23,2 Kings_18,12,undirected
2 Kings_23,2 Kings_21,10,undirected
2 Kings_23,2 Kings_24,14,undirected
2 Kings_23,2 Kings_25,2,undirected
2 Kings_23,Ezekiel_31,1,undirected
2 Kings_23,Jeremiah_52,11,undirected
2 Kings_24,1 Kings_15,21,undirected
2 Kings_24,1 Kings_16,1,undirected
2 Kings_24,2 Kings_13,2,undirected
2 Kings_24,2 Kings_14,1,undirected
2 Kings_24,2 Kings_15,4,undirected
2 Kings_24,2 Kings_16,7,undirected
2 Kings_24,2 Kings_21,13,undirected
2 Kings_24,2 Kings_23,14,undirected
2 Kings_24,Jeremiah_43,2,undirected
2 Kings_24,Jeremiah_52,8,undirected
2 Kings_25,1 Kings_4,5,undirected
2 Kings_25,1 Samuel_31,1,undirected
2 Kings_25,2 Kings_11,35,undirected
2 Kings_25,2 Kings_12,6,undirected
2 Kings_25,2 Kings_16,6,undirected
2 Kings_25,2 Kings_23,2,undirected
2 Kings_25,2 Samuel_10,2,undirected
2 Kings_25,2 Samuel_4,4,undirected
2 Kings_25,2 Samuel_8,4,undirected
2 Kings_25,Ezekiel_27,4,undirected
2 Kings_25,Jeremiah_39,37,undirected
2 Kings_25,Jeremiah_40,1,undirected
2 Kings_25,Jeremiah_41,15,undirected
2 Kings_25,Jeremiah_52,60,undirected
2 Kings_3,1 Kings_14,1,undirected
2 Kings_3,1 Kings_18,3,undirected
2 Kings_3,1 Kings_20,10,undirected
2 Kings_3,1 Kings_22,50,undirected
2 Kings_3,1 Samuel_17,5,undirected
2 Kings_3,1 Samuel_4,2,undirected
2 Kings_3,1 Samuel_6,2,undirected
2 Kings_3,2 Kings_18,8,undirected
2 Kings_3,2 Samuel_20,3,undirected
2 Kings_3,2 Samuel_24,5,undirected
2 Kings_3,Isaiah_36,1,undirected
2 Kings_4,1 Kings_13,3,undirected
2 Kings_4,1 Kings_17,31,undirected
2 Kings_4,1 Kings_18,3,undirected
2 Kings_4,1 Kings_19,7,undirected
2 Kings_4,1 Samuel_1,46,undirected
2 Kings_4,1 Samuel_16,2,undirected
2 Kings_4,1 Samuel_20,4,undirected
2 Kings_4,1 Samuel_28,5,undirected
2 Kings_4,1 Samuel_3,6,undirected
2 Kings_4,1 Samuel_9,3,undirected
2 Kings_4,2 Kings_2,5,undirected
2 Kings_4,2 Kings_5,9,undirected
2 Kings_4,2 Kings_6,22,undirected
2 Kings_4,2 Kings_9,41,undirected
2 Kings_4,2 Samuel_12,3,undirected
2 Kings_4,2 Samuel_13,11,undirected
2 Kings_4,2 Samuel_14,2,undirected
2 Kings_4,2 Samuel_9,1,undirected
2 Kings_5,1 Kings_13,1,undirected
2 Kings_5,1 Kings_17,2,undirected
2 Kings_5,1 Kings_19,6,undirected
2 Kings_5,1 Kings_20,46,undirected
2 Kings_5,1 Samuel_1,1,undirected
2 Kings_5,1 Samuel_10,1,undirected
2 Kings_5,1 Samuel_15,1,undirected
2 Kings_5,1 Samuel_16,6,undirected
2 Kings_5,1 Samuel_17,3,undirected
2 Kings_5,1 Samuel_19,1,undirected
2 Kings_5,1 Samuel_25,3,undirected
2 Kings_5,2 Kings_1,9,undirected
2 Kings_5,2 Kings_2,23,undirected
2 Kings_5,2 Kings_4,9,undirected
2 Kings_5,2 Kings_6,29,undirected
2 Kings_5,2 Kings_9,10,undirected
2 Kings_5,2 Samuel_12,4,undirected
2 Kings_5,2 Samuel_13,9,undirected
2 Kings_5,2 Samuel_14,1,undirected
2 Kings_5,2 Samuel_19,3,undirected
2 Kings_5,2 Samuel_24,2,undirected
2 Kings_5,Job_42,3,undirected
2 Kings_6,1 Kings_18,4,undirected
2 Kings_6,1 Kings_19,4,undirected
2 Kings_6,1 Kings_20,18,undirected
2 Kings_6,1 Samuel_10,3,undirected
2 Kings_6,1 Samuel_9,4,undirected
2 Kings_6,2 Kings_2,19,undirected
2 Kings_6,2 Kings_4,22,undirected
2 Kings_6,2 Kings_5,29,undirected
2 Kings_6,2 Kings_7,12,undirected
2 Kings_6,2 Kings_9,7,undirected
2 Kings_6,2 Samuel_19,2,undirected
2 Kings_7,1 Kings_20,15,undirected
2 Kings_7,1 Samuel_6,2,undirected
2 Kings_7,1 Samuel_9,11,undirected
2 Kings_7,2 Kings_10,3,undirected
2 Kings_7,2 Kings_6,12,undirected
2 Kings_7,2 Kings_9,4,undirected
2 Kings_7,2 Samuel_11,3,undirected
2 Kings_7,2 Samuel_15,2,undirected
2 Kings_7,2 Samuel_17,8,undirected
2 Kings_8,1 Kings_14,15,undirected
2 Kings_8,1 Kings_15,1,undirected
2 Kings_8,1 Kings_16,13,undirected
2 Kings_8,1 Kings_22,22,undirected
2 Kings_8,1 Samuel_27,1,undirected
2 Kings_8,2 Kings_11,2,undirected
2 Kings_8,2 Kings_13,2,undirected
2 Kings_8,2 Kings_18,8,undirected
2 Kings_8,2 Kings_9,6,undirected
2 Kings_8,2 Samuel_11,4,undirected
2 Kings_8,2 Samuel_19,1,undirected
2 Kings_8,2 Samuel_3,2,undirected
2 Kings_9,1 Kings_12,1,undirected
2 Kings_9,1 Kings_13,1,undirected
2 Kings_9,1 Kings_18,9,undirected
2 Kings_9,1 Kings_19,10,undirected
2 Kings_9,1 Kings_2,4,undirected
2 Kings_9,1 Kings_20,14,undirected
2 Kings_9,1 Kings_21,6,undirected
2 Kings_9,1 Kings_22,10,undirected
2 Kings_9,1 Samuel_1,1,undirected
2 Kings_9,1 Samuel_17,1,undirected
2 Kings_9,1 Samuel_19,1,undirected
2 Kings_9,1 Samuel_25,1,undirected
2 Kings_9,2 Kings_1,9,undirected
2 Kings_9,2 Kings_10,21,undirected
2 Kings_9,2 Kings_4,41,undirected
2 Kings_9,2 Kings_5,10,undirected
2 Kings_9,2 Kings_6,7,undirected
2 Kings_9,2 Kings_7,4,undirected
2 Kings_9,2 Kings_8,6,undirected
2 Kings_9,2 Samuel_11,7,undirected
2 Kings_9,2 Samuel_14,2,undirected
2 Kings_9,2 Samuel_16,2,undirected
2 Kings_9,2 Samuel_17,2,undirected
2 Kings_9,2 Samuel_18,3,undirected
2 Kings_9,2 Samuel_19,7,undirected
2 Kings_9,2 Samuel_2,1,undirected
2 Kings_9,2 Samuel_20,5,undirected
2 Kings_9,2 Samuel_3,5,undirected
2 Kings_9,Ezekiel_8,3,undirected
2 Samuel_1,1 Kings_19,5,undirected
2 Samuel_1,1 Samuel_14,16,undirected
2 Samuel_1,1 Samuel_16,3,undirected
2 Samuel_1,1 Samuel_17,19,undirected
2 Samuel_1,2 Samuel_20,13,undirected
2 Samuel_1,2 Samuel_21,1,undirected
2 Samuel_1,2 Samuel_3,5,undirected
2 Samuel_10,1 Samuel_11,5,undirected
2 Samuel_10,1 Samuel_17,3,undirected
2 Samuel_10,1 Samuel_31,5,undirected
2 Samuel_10,1 Samuel_4,2,undirected
2 Samuel_10,1 Samuel_7,4,undirected
2 Samuel_10,2 Kings_25,2,undirected
2 Samuel_10,2 Samuel_11,17,undirected
2 Samuel_10,2 Samuel_17,2,undirected
2 Samuel_10,2 Samuel_24,1,undirected
2 Samuel_10,2 Samuel_3,7,undirected
2 Samuel_10,2 Samuel_8,28,undirected
2 Samuel_11,1 Kings_19,1,undirected
2 Samuel_11,1 Kings_21,3,undirected
2 Samuel_11,1 Samuel_18,31,undirected
2 Samuel_11,1 Samuel_19,8,undirected
2 Samuel_11,1 Samuel_25,2,undirected
2 Samuel_11,1 Samuel_3,4,undirected
2 Samuel_11,2 Kings_7,3,undirected
2 Samuel_11,2 Kings_8,4,undirected
2 Samuel_11,2 Kings_9,7,undirected
2 Samuel_11,2 Samuel_10,17,undirected
2 Samuel_11,2 Samuel_12,20,undirected
2 Samuel_11,2 Samuel_15,2,undirected
2 Samuel_11,2 Samuel_2,1,undirected
2 Samuel_11,2 Samuel_20,10,undirected
2 Samuel_11,2 Samuel_3,29,undirected
2 Samuel_11,2 Samuel_5,3,undirected
2 Samuel_12,1 Kings_14,2,undirected
2 Samuel_12,1 Kings_2,4,undirected
2 Samuel_12,1 Kings_21,21,undirected
2 Samuel_12,1 Kings_3,3,undirected
2 Samuel_12,1 Samuel_17,9,undirected
2 Samuel_12,1 Samuel_25,3,undirected
2 Samuel_12,1 Samuel_28,7,undirected
2 Samuel_12,2 Kings_4,3,undirected
2 Samuel_12,2 Kings_5,4,undirected
2 Samuel_12,2 Samuel_11,20,undirected
2 Samuel_12,2 Samuel_18,2,undirected
2 Samuel_12,2 Samuel_19,3,undirected
2 Samuel_12,2 Samuel_3,3,undirected
2 Samuel_13,1 Kings_1,1,undirected
2 Samuel_13,1 Kings_17,1,undirected
2 Samuel_13,1 Samuel_1,4,undirected
2 Samuel_13,1 Samuel_16,1,undirected
2 Samuel_13,1 Samuel_20,3,undirected
2 Samuel_13,1 Samuel_25,11,undirected
2 Samuel_13,2 Kings_4,11,undirected
2 Samuel_13,2 Kings_5,9,undirected
2 Samuel_13,2 Samuel_14,26,undirected
2 Samuel_13,2 Samuel_15,18,undirected
2 Samuel_13,2 Samuel_16,3,undirected
2 Samuel_13,2 Samuel_19,3,undirected
2 Samuel_13,2 Samuel_4,1,undirected
2 Samuel_13,2 Samuel_9,2,undirected
2 Samuel_14,1 Kings_2,8,undirected
2 Samuel_14,1 Kings_22,1,undirected
2 Samuel_14,1 Samuel_1,1,undirected
2 Samuel_14,1 Samuel_20,1,undirected
2 Samuel_14,1 Samuel_25,26,undirected
2 Samuel_14,1 Samuel_28,3,undirected
2 Samuel_14,1 Samuel_3,4,undirected
2 Samuel_14,2 Kings_4,2,undirected
2 Samuel_14,2 Kings_5,1,undirected
2 Samuel_14,2 Kings_9,2,undirected
2 Samuel_14,2 Samuel_13,26,undirected
2 Samuel_14,2 Samuel_19,8,undirected
2 Samuel_14,2 Samuel_20,13,undirected
2 Samuel_14,2 Samuel_3,1,undirected
2 Samuel_15,1 Kings_1,9,undirected
2 Samuel_15,1 Kings_18,2,undirected
2 Samuel_15,1 Kings_20,11,undirected
2 Samuel_15,1 Samuel_10,2,undirected
2 Samuel_15,1 Samuel_15,2,undirected
2 Samuel_15,1 Samuel_20,4,undirected
2 Samuel_15,1 Samuel_22,2,undirected
2 Samuel_15,1 Samuel_29,5,undirected
2 Samuel_15,1 Samuel_3,3,undirected
2 Samuel_15,1 Samuel_6,1,undirected
2 Samuel_15,1 Samuel_9,7,undirected
2 Samuel_15,2 Kings_2,2,undirected
2 Samuel_15,2 Kings_7,2,undirected
2 Samuel_15,2 Samuel_11,2,undirected
2 Samuel_15,2 Samuel_13,18,undirected
2 Samuel_15,2 Samuel_16,44,undirected
2 Samuel_15,2 Samuel_17,32,undirected
2 Samuel_15,2 Samuel_18,1,undirected
2 Samuel_15,2 Samuel_19,49,undirected
2 Samuel_15,2 Samuel_2,9,undirected
2 Samuel_15,2 Samuel_20,3,undirected
2 Samuel_15,2 Samuel_3,2,undirected
2 Samuel_15,2 Samuel_5,1,undirected
2 Samuel_15,Ezekiel_9,2,undirected
2 Samuel_16,1 Kings_12,1,undirected
2 Samuel_16,1 Kings_2,4,undirected
2 Samuel_16,1 Kings_20,4,undirected
2 Samuel_16,1 Samuel_10,4,undirected
2 Samuel_16,1 Samuel_11,5,undirected
2 Samuel_16,1 Samuel_17,2,undirected
2 Samuel_16,1 Samuel_22,4,undirected
2 Samuel_16,1 Samuel_24,1,undirected
2 Samuel_16,1 Samuel_29,2,undirected
2 Samuel_16,1 Samuel_30,5,undirected
2 Samuel_16,2 Kings_9,2,undirected
2 Samuel_16,2 Samuel_13,3,undirected
2 Samuel_16,2 Samuel_15,44,undirected
2 Samuel_16,2 Samuel_17,1,undirected
2 Samuel_16,2 Samuel_19,22,undirected
2 Samuel_16,2 Samuel_3,3,undirected
2 Samuel_16,2 Samuel_9,31,undirected
2 Samuel_17,1 Samuel_10,3,undirected
2 Samuel_17,1 Samuel_11,3,undirected
2 Samuel_17,1 Samuel_13,3,undirected
2 Samuel_17,1 Samuel_14,6,undirected
2 Samuel_17,1 Samuel_17,4,undirected
2 Samuel_17,1 Samuel_25,2,undirected
2 Samuel_17,1 Samuel_30,1,undirected
2 Samuel_17,1 Samuel_9,2,undirected
2 Samuel_17,2 Kings_10,5,undirected
2 Samuel_17,2 Kings_7,8,undirected
2 Samuel_17,2 Kings_9,2,undirected
2 Samuel_17,2 Samuel_10,2,undirected
2 Samuel_17,2 Samuel_15,32,undirected
2 Samuel_17,2 Samuel_16,1,undirected
2 Samuel_17,2 Samuel_19,7,undirected
2 Samuel_17,2 Samuel_2,2,undirected
2 Samuel_17,2 Samuel_20,9,undirected
2 Samuel_17,2 Samuel_3,9,undirected
2 Samuel_17,2 Samuel_6,1,undirected
2 Samuel_17,Jeremiah_41,1,undirected
2 Samuel_18,1 Kings_1,10,undirected
2 Samuel_18,1 Kings_22,2,undirected
2 Samuel_18,1 Samuel_10,3,undirected
2 Samuel_18,1 Samuel_12,1,undirected
2 Samuel_18,1 Samuel_14,23,undirected
2 Samuel_18,1 Samuel_15,3,undirected
2 Samuel_18,1 Samuel_17,3,undirected
2 Samuel_18,1 Samuel_21,2,undirected
2 Samuel_18,1 Samuel_22,2,undirected
2 Samuel_18,1 Samuel_26,6,undirected
2 Samuel_18,2 Kings_9,3,undirected
2 Samuel_18,2 Samuel_12,2,undirected
2 Samuel_18,2 Samuel_15,1,undirected
2 Samuel_18,2 Samuel_19,17,undirected
2 Samuel_18,2 Samuel_20,9,undirected
2 Samuel_18,2 Samuel_3,3,undirected
2 Samuel_18,Ezekiel_8,8,undirected
2 Samuel_18,Job_1,2,undirected
2 Samuel_19,1 Kings_1,17,undirected
2 Samuel_19,1 Kings_11,1,undirected
2 Samuel_19,1 Kings_12,18,undirected
2 Samuel_19,1 Kings_13,1,undirected
2 Samuel_19,1 Kings_19,1,undirected
2 Samuel_19,1 Kings_2,15,undirected
2 Samuel_19,1 Kings_20,6,undirected
2 Samuel_19,1 Kings_21,1,undirected
2 Samuel_19,1 Samuel_12,4,undirected
2 Samuel_19,1 Samuel_14,3,undirected
2 Samuel_19,1 Samuel_15,15,undirected
2 Samuel_19,1 Samuel_16,1,undirected
2 Samuel_19,1 Samuel_2,9,undirected
2 Samuel_19,1 Samuel_20,1,undirected
2 Samuel_19,1 Samuel_21,7,undirected
2 Samuel_19,1 Samuel_22,7,undirected
2 Samuel_19,1 Samuel_24,6,undirected
2 Samuel_19,1 Samuel_25,10,undirected
2 Samuel_19,1 Samuel_26,6,undirected
2 Samuel_19,1 Samuel_27,12,undirected
2 Samuel_19,1 Samuel_28,9,undirected
2 Samuel_19,1 Samuel_29,19,undirected
2 Samuel_19,1 Samuel_30,8,undirected
2 Samuel_19,1 Samuel_4,1,undirected
2 Samuel_19,1 Samuel_8,1,undirected
2 Samuel_19,1 Samuel_9,2,undirected
